ark,title_clean,date_clean,author_name_clean,author_type_clean,author_birth_clean,author_death_clean,publisher_name_clean,publisher_place_clean,type_clean,format,description,type,source,language,title,author,date,publisher,ocr_quality,topics,metatopics,occurences,occurences_ratio,publisher_place_country
bpt6k36984c,"Dictionnaire français illustré des mots et des choses, ou Dictionnaire encyclopédique des écoles, des métiers et de la vie pratique...",1888.0,Larive et Fleury,person,,,G. Chamerot,Paris,monographie,"3 vol. (7-1036, 1036, 807 p.) : ill. ; in-8",,printed monograph,Bibliothèque nationale de France,fre,"Dictionnaire français illustré des mots et des choses, ou Dictionnaire encyclopédique des écoles, des métiers et de la vie pratique... : contenant 1 ° l'explication de tous les mots de la langue française.... T. 2, I-Polynôme / par MM. Larive et Fleury,...",Larive et Fleury. Auteur du texte,1888-1889,G. Chamerot (Paris),99.0,"[3, 82, 121, 0, 3, 74, 22, 7, 11, 0]","['Malaria / Assainissement', 'Maladies', 'Faune et Flore', 'Géographie', 'Malaria / Assainissement', 'Propriétés Chimiques', 'Propriétés Chimiques', 'Eucalyptus / Propriétés Botaniques', 'Industrie / Production', 'Géographie']",11,0.000680256963976,Paris / Île de France
bpt6k68868z,Jean Casteyras,1888.0,"Badin, Adolphe",person,1831.0,,J. Hetzel,Paris,monographie,298 p.-36 p. ; in-18,Appartient à l’ensemble documentaire : UnivJeun0	Contient une table des matières,printed monograph,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-41071",fre,Jean Casteyras : aventures de trois enfants en Algérie / Ad. Badin,"Badin, Adolphe (1831-189.?). Auteur du texte",1888,J. Hetzel (Paris),90.0,"[133, 56]","['Description', 'Institutions / Transport']",2,0.0027059205541725,Paris / Île de France
bpt6k103719x,L'Afrique occidentale,1888.0,"Barret, Paul",person,1846.0,1910.0,Challamel,Paris,monographie,2 vol. ; in-8,Récits de voyages -- +* 1801......- 1900......+:XIXe siècle:,printed monograph,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, O3-693 (1)",fre,"L'Afrique occidentale : la nature et l'homme noir. T. 1 / par le Dr Paul Barret,...","Barret, Paul (1846-1910). Auteur du texte",1888,Challamel (Paris),96.0,"[0, 9]","['Géographie', 'Malaria / Assainissement']",2,0.0016460498917722,Paris / Île de France
bpt6k122521t,Bulletin de la Ligue du reboisement de l'Algérie,1888.0,Ligue du reboisement de l'Algérie,entity,,,Ligue du reboisement de l'Algérie,Alger,presse généraliste,Nombre total de vues : 3872,"1888	1888 (A7,N74)- (A7,N85).	",printed serial,"Bibliothèque nationale de France, département Sciences et techniques, 8-S-4031",fre,Bulletin de la Ligue du reboisement de l'Algérie,Ligue du reboisement de l'Algérie. Auteur du texte,1888,Ligue du reboisement de l'Algérie (Alger),89.0,"[119, 36, 20, 36, 3, 14, 3, 17, 29, 11, 24, 3, 1, 133, 52, 60, 5, 36, 17, 10, 99, 36, 5, 47, 5, 5, 5, 99, 99, 10, 17, 66, 3, 14, 14, 60, 14, 3, 3, 3, 3, 7, 3, 28, 28, 2, 0, 92, 1, 2, 1, 5, 5, 10, 10, 17, 66, 8, 11, 131, 24, 8, 7, 7, 79, 8, 8, 124, 8, 7, 8, 86, 8, 69, 69, 58, 84, 20, 47, 36, 5, 19, 120, 32, 24, 106, 3, 113, 121, 113, 0, 113, 11, 70, 54]","['Description', 'Institutions / Transport', 'Faune et Flore', 'Institutions / Transport', 'Malaria / Assainissement', 'Eucalyptus / Propriétés Botaniques', 'Malaria / Assainissement', 'Faune et Flore', 'Malaria / Assainissement', 'Industrie / Production', 'Eucalyptus / Propriétés Botaniques', 'Malaria / Assainissement', 'Géographie', 'Description', 'Médecine/Médicaments', 'Autres', 'Erreurs', 'Institutions / Transport', 'Faune et Flore', 'Faune et Flore', 'Eucalyptus / Propriétés Botaniques', 'Institutions / Transport', 'Erreurs', 'Autres', 'Erreurs', 'Erreurs', 'Erreurs', 'Eucalyptus / Propriétés Botaniques', 'Eucalyptus / Propriétés Botaniques', 'Faune et Flore', 'Faune et Flore', 'Autres', 'Malaria / Assainissement', 'Eucalyptus / Propriétés Botaniques', 'Eucalyptus / Propriétés Botaniques', 'Autres', 'Eucalyptus / Propriétés Botaniques', 'Malaria / Assainissement', 'Malaria / Assainissement', 'Malaria / Assainissement', 'Malaria / Assainissement', 'Eucalyptus / Propriétés Botaniques', 'Malaria / Assainissement', 'Autres', 'Autres', 'Eucalyptus / Propriétés Botaniques', 'Géographie', 'Eucalyptus / Propriétés Botaniques', 'Géographie', 'Eucalyptus / Propriétés Botaniques', 'Géographie', 'Erreurs', 'Erreurs', 'Faune et Flore', 'Faune et Flore', 'Faune et Flore', 'Autres', 'Faune et Flore', 'Industrie / Production', 'Erreurs', 'Eucalyptus / Propriétés Botaniques', 'Faune et Flore', 'Eucalyptus / Propriétés Botaniques', 'Eucalyptus / Propriétés Botaniques', 'Géographie', 'Faune et Flore', 'Faune et Flore', 'Autres', 'Faune et Flore', 'Eucalyptus / Propriétés Botaniques', 'Faune et Flore', 'Autres', 'Faune et Flore', 'Autres', 'Autres', 'Maladies', 'Médecine/Médicaments', 'Faune et Flore', 'Autres', 'Institutions / Transport', 'Erreurs', 'Médecine/Médicaments', 'Maladies', 'Médecine/Médicaments', 'Eucalyptus / Propriétés Botaniques', 'Erreurs', 'Malaria / Assainissement', 'Médecine/Médicaments', 'Faune et Flore', 'Médecine/Médicaments', 'Géographie', 'Médecine/Médicaments', 'Industrie / Production', 'Autres', 'Institutions / Transport']",102,0.09678613111674,Afrique du Nord
bpt6k106714v,Les villes de la Toscane,1888.0,"Gourdault, Jules",person,1838.0,,Hachette,Paris,monographie,302 p. : fig. et pl. ; in-8,Collection : Bibliothèque des écoles et des familles	Récits de voyages -- +* 1801......- 1900......+:XIXe siècle:,printed monograph,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-K-1662",fre,Les villes de la Toscane / par Jules Gourdault,"Gourdault, Jules (1838-191.?). Auteur du texte",1888,Hachette (Paris),83.0,"[0, 3, 36]","['Géographie', 'Malaria / Assainissement', 'Institutions / Transport']",3,0.0048438660509574,Paris / Île de France
bpt6k1075257,Onze jours à Rome,1888.0,"Séré, Martial",person,1846.0,1921.0,Vve Pomiès,Foix,monographie,63 p. ; in-8,Appartient à l’ensemble documentaire : MidiPyren1	Récits de voyages -- +* 1801......- 1900......+:XIXe siècle:,printed monograph,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-K-1754",fre,"Onze jours à Rome : souvenirs et impressions / par Martial Séré,...","Séré, Martial (1846-1921). Auteur du texte",1888,Vve Pomiès (Foix),92.0,"[29, 9, 56]","['Malaria / Assainissement', 'Malaria / Assainissement', 'Institutions / Transport']",3,0.01903794897829,Sud de la France
bpt6k103720v,L'Afrique occidentale,1888.0,"Barret, Paul",person,1846.0,1910.0,Challamel,Paris,monographie,2 vol. ; in-8,Récits de voyages -- +* 1801......- 1900......+:XIXe siècle:,printed monograph,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, O3-693 (2)",fre,"L'Afrique occidentale : la nature et l'homme noir. T. 2 / par le Dr Paul Barret,...","Barret, Paul (1846-1910). Auteur du texte",1888,Challamel (Paris),95.0,[47],['Autres'],1,0.0007233639316276,Paris / Île de France
bpt6k5327270s,Annuaire diplomatique et consulaire de la République française,1888.0,France. Ministère des affaires étrangères,entity,1588.0,2007.0,Berger-Levrault,Paris,annuaire,,"1888	1888 (T10,A31).		Appartient à l’ensemble documentaire : MAEDI008	Appartient à l’ensemble documentaire : MAEDI009	Appartient à l’ensemble documentaire : MAEDIGen0",printed serial,"Ministère des Affaires étrangères, 2022-103392",fre,Annuaire diplomatique et consulaire de la République française,France. Ministère des affaires étrangères (1588-2007). Auteur du texte,1888,Berger-Levrault (Paris),86.0,[16],['Institutions / Transport'],1,0.0005628475583672,Paris / Île de France
bd6t54337572q,Bulletin officiel du Gouvernement général de l'Algérie,1888.0,Algérie (Période coloniale),entity,,,,Alger,presse officielle,,"1888	1888 (A28,N1128).	",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, F-26953",fre,Bulletin officiel du Gouvernement général de l'Algérie,Algérie (Période coloniale). Auteur du texte,1888,[s.n.] (Alger),86.0,"[36, 80]","['Institutions / Transport', 'Institutions / Transport']",2,0.0202922077922,Afrique du Nord
bpt6k7015280z,Marseille horticole,1888.0,Association horticole marseillaise,entity,,,"Impr. du midi, L. Fournier et M. Schickler",Marseille,presse spécialisée,,février 1888	1888/02 (N14).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG13,printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JO-8634",fre,Marseille horticole : journal de l'Association horticole marseillaise,Association horticole marseillaise. Auteur du texte,1888-02,"Impr. du midi, L. Fournier et M. Schickler (Marseille)",89.0,[24],['Eucalyptus / Propriétés Botaniques'],1,0.02130379207498,Sud de la France
bpt6k95422436,L'Aquitaine,1888.0,Eglise catholique. Diocèse (Bordeaux),entity,,,impr. de J. Delmas,Bordeaux,presse généraliste,,"10 février 1888	1888/02/10 (A23,N6).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG33",printed serial,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LC9-16 (TER)",fre,"L'Aquitaine : revue religieuse, archéologique, littéraire",Eglise catholique. Diocèse (Bordeaux). Auteur du texte,1888-02-10,impr. de J. Delmas (Bordeaux),89.0,"[47, 3]","['Autres', 'Malaria / Assainissement']",2,0.0304090010643099,Sud de la France
bpt6k61512492,La Revue-magasin,1888.0,"Lesté, L. Victor",person,,,,Paris,presse spécialisée,Nombre total de vues : 2943,19 février 1888	1888/02/19.	,printed serial,"Bibliothèque nationale de France, département Littérature et art, 4-Z-915",fre,La Revue-magasin / directeur : M. Louis Passy ; rédacteur en chef : L. Victor Lesté,"Lesté, L. Victor (18..-....). Auteur du texte",1888-02-19,[s.n.] (Paris),97.0,[58],['Maladies'],1,0.0073046018991964,Paris / Île de France
bpt6k55679219,Bulletin de la Société d'horticulture et viticulture de la Côte-d'Or,1888.0,Société d'horticulture et de viticulture de Bourgogne,entity,,,,Dijon,presse spécialisée,Nombre total de vues : 4562,01 mars 1888	1888/03/01 (N2)-1888/06/30 (N3).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG21	Appartient à l’ensemble documentaire : Bourgogn1,printed serial,"Bibliothèque nationale de France, département Sciences et techniques, MFILM 8-S-236",fre,Bulletin de la Société d'horticulture et viticulture de la Côte-d'Or : agrégée à la Société d'acclimatation,Société d'horticulture et de viticulture de Bourgogne. Auteur du texte,1888-03-01,[s.n.] (Dijon),97.0,[93],['Eucalyptus / Propriétés Botaniques'],1,0.0084552295594825,France Métropolitaine
bd6t54304867p,Bulletin trimestriel,1888.0,"Société d'agriculture, d'horticulture et d'acclimatation de Cannes et de l 'arrondissement de Grasse",entity,,,,Cannes,presse spécialisée,,01 mars 1888	1888/03/01 (N6)-1888/03/31.		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG06	Appartient à l’ensemble documentaire : BIPFPIG06,printed serial,"Bibliothèque nationale de France, département Sciences et techniques, 8-S-6992",fre,Bulletin trimestriel / Société d'horticulture de Cannes et de l'arrondissement de Grasse,"Société d'agriculture, d'horticulture et d'acclimatation de Cannes et de l 'arrondissement de Grasse. Auteur du texte",1888-03-01,[s.n.] (Cannes),88.0,[86],['Autres'],1,0.007496813854112,Sud de la France
bpt6k4447799k,Gazette nationale ou le Moniteur universel,1888.0,France,entity,,,,Paris,presse généraliste,,19 mars 1888	1888/03/19 (N78).		Appartient à l’ensemble documentaire : FranceBr,printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-113",fre,Gazette nationale ou le Moniteur universel,France. Auteur du texte,1888-03-19,[s.n.] (Paris),99.0,[79],['Géographie'],1,0.0043597680603391,Paris / Île de France
bpt6k11992842,"Bulletin de la Société des sciences physiques, naturelles et climatologiques d'Alger",1888.0,"Société des sciences physiques, naturelles et climatologiques d' Alger",entity,,,,Alger,presse spécialisée,,avril 1888	1888/04.	,printed serial,"Bibliothèque nationale de France, département Sciences et techniques, 8-V-2129",fre,"Bulletin de la Société des sciences physiques, naturelles et climatologiques d'Alger","Société des sciences physiques, naturelles et climatologiques d' Alger. Auteur du texte",1888-04,[s.n.] (Alger),88.0,[93],['Eucalyptus / Propriétés Botaniques'],1,0.01129177958446,Afrique du Nord
